#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
43845000,87689.99993635151,-8083815.526794113,299.997007240918,39.9
43850000,87699.99993631717,-8087928.347106613,300.25507691852204,39.9
43855000,87709.99993628282,-8086256.659606613,299.51068220106157,39.9
43860000,87719.99993624848,-8087273.964294113,300.41944986147337,39.9
43865000,87729.99993621414,-8082531.253356613,300.79756089082053,39.9
43870000,87739.9999361798,-8082953.839294113,300.2022873362574,39.9
43875000,87749.99993614545,-8084882.714294113,299.92604406510907,39.9
43880000,87759.99993611111,-8085880.300231613,300.6913909094283,39.9
43885000,87769.99993607677,-8084936.331481613,300.55465535810634,39.9
43890000,87779.99993604243,-8084839.808044113,300.6331890919553,39.9
43895000,87789.99993600808,-8086592.261169113,300.1293681598967,39.9
43900000,87799.99993597374,-8084281.643981613,300.6225128387981,39.9
43905000,87809.9999359394,-8081898.308044113,300.2371080204809,39.9
43910000,87819.99993590506,-8081712.878356613,299.3641836727889,39.9
43915000,87829.99993587071,-8088954.136169113,300.3635864862952,39.9
43920000,87839.99993583637,-8085667.511169113,300.1808461837321,39.9
43925000,87849.99993580203,-8085150.526794113,300.4161533746147,39.9
43930000,87859.99993576769,-8088493.909606613,300.67134985767933,39.9
43935000,87869.99993573334,-8085855.347106613,300.91981247313436,39.9
43940000,87879.999935699,-8091646.823669113,299.9209386832594,39.9
43945000,87889.99993566466,-8090606.065856613,299.6826948176608,39.9
43950000,87899.99993563032,-8089374.526794113,300.2516055622542,39.9
43955000,87909.99993559597,-8082605.472106613,300.081678279752,39.9
43960000,87919.99993556163,-8084831.714294113,300.0195050557623,39.9
43965000,87929.99993552729,-8084270.714294113,300.7422889438258,39.9
43970000,87939.99993549295,-8086382.534606613,299.58471102068904,39.9
43975000,87949.9999354586,-8085429.729919113,299.8075711092318,39.9
43980000,87959.99993542426,-8083972.472106613,300.7521987303836,39.9
43985000,87969.99993538992,-8086422.917419113,300.096874357596,39.9
43990000,87979.99993535558,-8086739.675231613,300.140575498373,39.9
43995000,87989.99993532123,-8086168.362731613,300.3430072906074,39.9
44000000,87999.99993528689,-8081496.495544113,300.60580341614286,39.9
44005000,88009.99993525255,-8094569.315856613,299.29030417561194,39.9
44010000,88019.9999352182,-8085942.628356613,300.2303587181539,39.9
44015000,88029.99993518386,-8086342.612731613,300.22864380051175,39.9
44020000,88039.99993514952,-8087303.097106613,300.6143318682404,39.9
44025000,88049.99993511518,-8086172.706481613,300.4566831043317,39.9
44030000,88059.99993508084,-8083129.722106613,300.79398515520364,39.9
44035000,88069.9999350465,-8084745.128356613,299.61903560021955,39.9
44040000,88079.99993501215,-8093177.354919113,300.2727145728542,39.9
44045000,88089.99993497781,-8091347.284606613,300.7641219883313,39.9
44050000,88099.99993494347,-8087399.136169113,300.3787694557151,39.9
44055000,88109.99993490912,-8085558.081481613,300.3654189440766,39.9
44060000,88119.99993487478,-8083942.847106613,299.9458051528037,39.9
44065000,88129.99993484044,-8085242.800231613,299.57100168071014,39.9
44070000,88139.9999348061,-8088526.378356613,299.85803876445397,39.9
44075000,88149.99993477175,-8087465.175231613,300.53914093681067,39.9
44080000,88159.99993473741,-8086015.745544113,300.24359678662313,39.9
44085000,88169.99993470307,-8082660.808044113,300.50534536164105,39.9
44090000,88179.99993466873,-8088188.464294113,300.42901078097304,39.9
44095000,88189.99993463438,-8089965.104919113,300.2221565249546,39.9
44100000,88199.99993460004,-8085471.948669113,300.4929132387907,39.9
44105000,88209.9999345657,-8084286.222106613,301.25526090704847,39.9
44110000,88219.99993453136,-8087198.495544113,299.9020189504538,39.9
44115000,88229.99993449701,-8091790.854919113,300.03576700717883,39.9
44120000,88239.99993446267,-8086597.745544113,300.32212304469954,39.9
44125000,88249.99993442833,-8092554.003356613,300.1432124637677,39.9
44130000,88259.99993439399,-8084153.768981613,299.62713866857797,39.9
44135000,88269.99993435964,-8085541.761169113,299.96653114568744,39.9
44140000,88279.9999343253,-8081242.886169113,299.92451326660813,39.9
44145000,88289.99993429096,-8086210.714294113,300.5423209266039,39.9
44150000,88299.99993425662,-8084217.393981613,299.89339152436327,39.9
44155000,88309.99993422227,-8088014.440856613,299.8739360130529,39.9
44160000,88319.99993418793,-8091377.253356613,300.6375700510179,39.9
44165000,88329.99993415359,-8088884.222106613,300.4744201314354,39.9
44170000,88339.99993411925,-8083161.534606613,299.43206452217373,39.9
44175000,88349.9999340849,-8085186.464294113,299.99073484270014,39.9
44180000,88359.99993405056,-8084393.667419113,300.8346440702777,39.9
44185000,88369.99993401622,-8083888.315856613,300.05373649535665,39.9
44190000,88379.99993398188,-8088140.011169113,300.19561239619986,39.9
44195000,88389.99993394753,-8082167.518981613,300.341679294762,39.9
44200000,88399.99993391319,-8084466.683044113,300.00831220668636,39.9
44205000,88409.99993387885,-8087232.393981613,299.98892681927396,39.9
44210000,88419.9999338445,-8086897.573669113,300.21272546345364,39.9
44215000,88429.99993381016,-8091075.331481613,300.33402994028427,39.9
44220000,88439.99993377582,-8081585.643981613,300.76461803601484,39.9
44225000,88449.99993374148,-8085000.893981613,300.74665210599653,39.9
44230000,88459.99993370713,-8090472.370544113,300.34529134747123,39.9
44235000,88469.99993367279,-8086730.909606613,300.35868781909824,39.9
44240000,88479.99993363845,-8089820.198669113,300.238844380781,39.9
44245000,88489.99993360411,-8083972.315856613,300.5698108231086,39.9
44250000,88499.99993356976,-8082067.487731613,300.3740620560915,39.9
44255000,88509.99993353542,-8084388.956481613,300.16445172865417,39.9
44260000,88519.99993350108,-8087140.050231613,300.5564438111803,39.9
44265000,88529.99993346674,-8088727.386169113,299.530921050292,39.9
44270000,88539.9999334324,-8089127.659606613,300.916054891045,39.9
44275000,88549.99993339805,-8086490.620544113,300.0641401844803,39.9
44280000,88559.99993336371,-8080891.378356613,299.59875504720327,39.9
44285000,88569.99993332937,-8085663.831481613,300.19015150610744,39.9
44290000,88579.99993329502,-8085225.729919113,300.9579040816727,39.9
44295000,88589.99993326068,-8084995.518981613,299.64149721737664,39.9
44300000,88599.99993322634,-8080652.745544113,300.80912177756704,39.9
44305000,88609.999933192,-8083648.479919113,299.20252134988783,39.9
44310000,88619.99993315765,-8089260.253356613,300.4319110329381,39.9
44315000,88629.99993312331,-8086860.308044113,300.64859993946703,39.9
44320000,88639.99993308897,-8084368.229919113,300.8706361108569,39.9
44325000,88649.99993305463,-8089375.979919113,300.6670826402365,39.9
44330000,88659.99993302028,-8089331.143981613,300.20056928164234,39.9
44335000,88669.99993298594,-8090027.964294113,300.57535414216466,39.9
44340000,88679.9999329516,-8087238.964294113,299.7558753066792,39.9
44345000,88689.99993291726,-8090083.268981613,300.51213969364386,39.9
44350000,88699.99993288291,-8086375.823669113,300.76866944108826,39.9
44355000,88709.99993284857,-8092032.659606613,300.1795706788341,39.9
44360000,88719.99993281423,-8086412.581481613,299.812458734196,39.9
44365000,88729.99993277989,-8088014.112731613,300.8110516414193,39.9
44370000,88739.99993274554,-8082273.206481613,300.6292028785264,39.9
44375000,88749.9999327112,-8092890.940856613,300.26898653252664,39.9
44380000,88759.99993267686,-8085670.893981613,300.22961670548267,39.9
44385000,88769.99993264252,-8089300.815856613,299.4598274780628,39.9
44390000,88779.99993260817,-8085388.597106613,300.79460359518686,39.9
44395000,88789.99993257383,-8082673.643981613,300.49591896210785,39.9
44400000,88799.99993253949,-8085474.495544113,299.113733265437,39.9
44405000,88809.99993250515,-8086955.315856613,300.5410463047463,39.9
44410000,88819.9999324708,-8089493.018981613,300.03962364380556,39.9
44415000,88829.99993243646,-8085787.542419113,299.39571554740337,39.9
44420000,88839.99993240212,-8086765.956481613,300.0840906047995,39.9
44425000,88849.99993236778,-8087120.698669113,300.51803828768396,39.9
44430000,88859.99993233343,-8086365.417419113,300.2103820958575,39.9
44435000,88869.99993229909,-8082831.331481613,300.52479750312506,39.9
44440000,88879.99993226475,-8084650.097106613,300.3099084408149,39.9
44445000,88889.9999322304,-8083882.878356613,300.6823091444769,39.9
44450000,88899.99993219606,-8084770.714294113,300.188884363803,39.9
44455000,88909.99993216172,-8081062.972106613,300.532950420364,39.9
44460000,88919.99993212738,-8087846.472106613,299.3899190150191,39.9
44465000,88929.99993209304,-8091030.378356613,300.02164525516804,39.9
44470000,88939.9999320587,-8085297.261169113,299.8225614203001,39.9
44475000,88949.99993202435,-8087707.214294113,300.52967711032124,39.9
44480000,88959.99993199001,-8088895.276794113,299.76517529336746,39.9
44485000,88969.99993195567,-8084816.698669113,300.49120500706204,39.9
44490000,88979.99993192132,-8087501.503356613,300.4346408522273,39.9
44495000,88989.99993188698,-8090047.956481613,300.39094182020904,39.9
44500000,88999.99993185264,-8081916.620544113,300.5301437563736,39.9
44505000,89009.9999318183,-8083768.948669113,299.4435566540563,39.9
44510000,89019.99993178395,-8081444.417419113,300.05762759343907,39.9
44515000,89029.99993174961,-8085190.245544113,300.5092598706595,39.9
44520000,89039.99993171527,-8089812.026794113,300.88208864432295,39.9
44525000,89049.99993168093,-8080356.456481613,300.1532234441562,39.9
44530000,89059.99993164658,-8085594.347106613,299.7158909053248,39.9
44535000,89069.99993161224,-8086980.003356613,300.2700044337525,39.9
44540000,89079.9999315779,-8087933.214294113,300.7202082636257,39.9
44545000,89089.99993154356,-8085660.065856613,300.6630392360186,39.9
44550000,89099.99993150921,-8088943.081481613,300.6006632655937,39.9
44555000,89109.99993147487,-8091238.847106613,301.14093148574864,39.9
44560000,89119.99993144053,-8081600.073669113,300.56867068432103,39.9
44565000,89129.99993140619,-8086071.370544113,299.9673642235803,39.9
44570000,89139.99993137184,-8083693.097106613,299.9638552066539,39.9
44575000,89149.9999313375,-8084286.315856613,300.02782282936283,39.9
44580000,89159.99993130316,-8086206.120544113,300.5613238199371,39.9
44585000,89169.99993126882,-8089963.636169113,300.67477005300236,39.9
44590000,89179.99993123447,-8084190.683044113,300.27122036608534,39.9
44595000,89189.99993120013,-8086110.745544113,299.52279850245384,39.9
44600000,89199.99993116579,-8085087.518981613,300.29396814428947,39.9
44605000,89209.99993113145,-8090345.972106613,300.62060298614335,39.9
44610000,89219.9999310971,-8080300.651794113,299.07813908329274,39.9
44615000,89229.99993106276,-8087301.050231613,300.43057373374273,39.9
44620000,89239.99993102842,-8085836.901794113,300.5079114840898,39.9
44625000,89249.99993099408,-8085851.159606613,300.1114824931941,39.9
44630000,89259.99993095973,-8087138.581481613,300.2903901314801,39.9
44635000,89269.99993092539,-8089866.448669113,301.32725366166625,39.9
44640000,89279.99993089105,-8087264.268981613,300.3373537015623,39.9
44645000,89289.9999308567,-8085337.003356613,300.42291771751843,39.9
44650000,89299.99993082236,-8084113.948669113,299.3833077031694,39.9
44655000,89309.99993078802,-8083896.073669113,300.13651992617724,39.9
44660000,89319.99993075368,-8091236.284606613,300.0464737287819,39.9
44665000,89329.99993071934,-8080860.339294113,300.32436381262596,39.9
44670000,89339.999930685,-8088860.800231613,299.26307460044666,39.9
44675000,89349.99993065065,-8087392.229919113,300.84971327776367,39.9
44680000,89359.99993061631,-8088549.878356613,301.061053918714,39.9
44685000,89369.99993058197,-8083792.448669113,300.6561272458432,39.9
44690000,89379.99993054762,-8085598.104919113,301.0462914388676,39.9
44695000,89389.99993051328,-8088912.097106613,300.944019066616,39.9
44700000,89399.99993047894,-8088470.003356613,299.93434100094385,39.9
44705000,89409.9999304446,-8085265.847106613,300.4265073151139,39.9
44710000,89419.99993041025,-8085158.604919113,300.6639512651156,39.9
44715000,89429.99993037591,-8089821.354919113,299.97720590913366,39.9
44720000,89439.99993034157,-8088417.050231613,300.1317732185568,39.9
44725000,89449.99993030723,-8085194.870544113,299.78939401980693,39.9
44730000,89459.99993027288,-8083320.565856613,300.4101772721359,39.9
44735000,89469.99993023854,-8084528.518981613,300.45394925908965,39.9
44740000,89479.9999302042,-8082939.456481613,301.168956976318,39.9
44745000,89489.99993016986,-8086621.956481613,300.15768233539274,39.9
44750000,89499.99993013551,-8087700.604919113,299.9162435046643,39.9
44755000,89509.99993010117,-8084968.839294113,299.91741485131416,39.9
44760000,89519.99993006683,-8080990.222106613,300.4219073824384,39.9
44765000,89529.99993003249,-8084744.018981613,300.1908929117053,39.9
44770000,89539.99992999814,-8088220.698669113,300.3700060204443,39.9
44775000,89549.9999299638,-8082457.370544113,300.19002489958615,39.9
44780000,89559.99992992946,-8086086.784606613,300.0478681835638,39.9
44785000,89569.99992989512,-8084741.487731613,300.3502696875051,39.9
44790000,89579.99992986077,-8089228.511169113,300.28388028212976,39.9
44795000,89589.99992982643,-8090343.667419113,299.92656504463565,39.9
44800000,89599.99992979209,-8090161.183044113,300.0652695281769,39.9
44805000,89609.99992975775,-8086043.776794113,300.4887544476852,39.9
44810000,89619.9999297234,-8081141.112731613,300.47542984538666,39.9
44815000,89629.99992968906,-8084497.604919113,300.5417454505243,39.9
44820000,89639.99992965472,-8082396.768981613,299.55617819956683,39.9
44825000,89649.99992962038,-8089885.003356613,300.6252893893071,39.9
44830000,89659.99992958603,-8086636.729919113,300.3535772807818,39.9
44835000,89669.99992955169,-8080070.143981613,300.21759548274105,39.9
44840000,89679.99992951735,-8088816.175231613,300.36061878886255,39.9
44845000,89689.999929483,-8088103.808044113,299.861740132366,39.9
44850000,89699.99992944866,-8084659.456481613,300.3782594598118,39.9
44855000,89709.99992941432,-8087314.565856613,300.4781452804479,39.9
44860000,89719.99992937998,-8091536.847106613,300.63580991729276,39.9
44865000,89729.99992934563,-8082748.792419113,299.9860662156671,39.9
44870000,89739.99992931129,-8086456.315856613,299.8563734101832,39.9
44875000,89749.99992927695,-8088234.518981613,300.32838954752634,39.9
44880000,89759.99992924261,-8084232.667419113,300.13653394139766,39.9
44885000,89769.99992920826,-8089245.589294113,300.8181943441208,39.9
44890000,89779.99992917392,-8087955.245544113,300.19702475260596,39.9
44895000,89789.99992913958,-8090692.792419113,300.66502172070176,39.9
44900000,89799.99992910524,-8089260.190856613,299.93766127543626,39.9
44905000,89809.9999290709,-8085427.323669113,300.34801683693917,39.9
44910000,89819.99992903655,-8088592.651794113,300.66045578334615,39.9
44915000,89829.99992900221,-8090737.948669113,300.3199876869543,39.9
44920000,89839.99992896787,-8091021.284606613,300.03333761895925,39.9
44925000,89849.99992893352,-8090435.604919113,299.685443637832,39.9
44930000,89859.99992889918,-8082347.940856613,300.0016787952037,39.9
44935000,89869.99992886484,-8087552.315856613,300.879577629877,39.9
44940000,89879.9999288305,-8085454.925231613,300.06380168586577,39.9
44945000,89889.99992879615,-8087150.683044113,300.5802183104361,39.9
44950000,89899.99992876181,-8092135.214294113,301.5434020741211,39.9
44955000,89909.99992872747,-8085456.183044113,300.3306245892978,39.9
44960000,89919.99992869313,-8090177.768981613,301.31443788348577,39.9
44965000,89929.99992865878,-8084117.979919113,300.61045351634345,39.9
44970000,89939.99992862444,-8083615.573669113,300.1904896872317,39.9
44975000,89949.9999285901,-8088983.698669113,299.9795449862302,39.9
44980000,89959.99992855576,-8084303.159606613,301.06642546223486,39.9
44985000,89969.99992852141,-8089938.323669113,300.2136569145923,39.9
44990000,89979.99992848707,-8093471.839294113,300.0159947144289,39.9
44995000,89989.99992845273,-8087803.511169113,300.435599222941,39.9
45000000,89999.99992841839,-8087206.518981613,300.4281868857598,39.9
45005000,90009.99992838404,-8085225.768981613,300.12752988761355,39.9
45010000,90019.9999283497,-8085965.401794113,300.43095531400064,39.9
45015000,90029.99992831536,-8087332.292419113,301.0299610575142,39.9
45020000,90039.99992828102,-8084464.104919113,300.53807866949137,39.9
45025000,90049.99992824667,-8085615.761169113,300.54325147420997,39.9
45030000,90059.99992821233,-8081374.183044113,299.83984113557887,39.9
45035000,90069.99992817799,-8085544.893981613,299.3087039153605,39.9
45040000,90079.99992814365,-8088029.589294113,300.2838432344364,39.9
45045000,90089.9999281093,-8085497.909606613,299.3752523234452,39.9
45050000,90099.99992807496,-8090594.714294113,300.6176792174231,39.9
45055000,90109.99992804062,-8087964.823669113,299.8633348265839,39.9
45060000,90119.99992800628,-8087034.401794113,300.54869222631913,39.9
45065000,90129.99992797193,-8088657.643981613,300.78109483896486,39.9
45070000,90139.99992793759,-8087426.643981613,300.3213014117405,39.9
45075000,90149.99992790325,-8087482.409606613,299.7832862518249,39.9
45080000,90159.9999278689,-8087703.472106613,300.64712530118123,39.9
45085000,90169.99992783456,-8085996.136169113,300.51392409961954,39.9
45090000,90179.99992780022,-8086316.292419113,300.39703172629993,39.9
45095000,90189.99992776588,-8083209.597106613,301.04644413754903,39.9
45100000,90199.99992773154,-8087411.628356613,300.4618286704378,39.9
45105000,90209.9999276972,-8086329.433044113,299.86881292905105,39.9
45110000,90219.99992766285,-8087144.987731613,300.03569957678235,39.9
45115000,90229.99992762851,-8089288.487731613,301.119121859736,39.9
45120000,90239.99992759417,-8083744.409606613,300.4887738374934,39.9
45125000,90249.99992755982,-8086712.550231613,299.73160082135604,39.9
45130000,90259.99992752548,-8087683.823669113,300.8146765703506,39.9
45135000,90269.99992749114,-8087467.878356613,300.18713018184025,39.9
45140000,90279.9999274568,-8080155.854919113,299.97808189741534,39.9
45145000,90289.99992742245,-8082742.972106613,300.91635923618793,39.9
45150000,90299.99992738811,-8087838.901794113,300.4877474419836,39.9
45155000,90309.99992735377,-8086690.511169113,300.2250583182375,39.9
45160000,90319.99992731943,-8084390.948669113,299.98183706197597,39.9
45165000,90329.99992728508,-8090193.761169113,299.480219133498,39.9
45170000,90339.99992725074,-8082559.854919113,300.1291075710417,39.9
45175000,90349.9999272164,-8086522.511169113,299.82428724185075,39.9
45180000,90359.99992718206,-8086947.433044113,299.61024733862143,39.9
45185000,90369.99992714771,-8084415.003356613,300.5767961410547,39.9
45190000,90379.99992711337,-8086534.815856613,300.45941585945906,39.9
45195000,90389.99992707903,-8082233.136169113,300.4372762622409,39.9
45200000,90399.99992704469,-8087684.097106613,300.8735606967018,39.9
45205000,90409.99992701034,-8084325.518981613,300.4910610855346,39.9
45210000,90419.999926976,-8084799.964294113,300.51012137305395,39.9
45215000,90429.99992694166,-8087355.190856613,300.09108236961634,39.9
45220000,90439.99992690732,-8088098.151794113,300.7523998959375,39.9
45225000,90449.99992687297,-8085744.448669113,300.2991767906975,39.9
45230000,90459.99992683863,-8083378.651794113,300.89547989831635,39.9
45235000,90469.99992680429,-8083707.292419113,300.8234732951429,39.9
45240000,90479.99992676995,-8086037.308044113,300.46611586308364,39.9
45245000,90489.9999267356,-8090050.526794113,300.41531198935377,39.9
45250000,90499.99992670126,-8087759.011169113,299.8105635721418,39.9
45255000,90509.99992666692,-8082619.331481613,300.3000965300029,39.9
45260000,90519.99992663258,-8085940.097106613,300.2630056564625,39.9
45265000,90529.99992659823,-8080907.393981613,300.6483140042943,39.9
45270000,90539.99992656389,-8084792.495544113,300.4813430818278,39.9
45275000,90549.99992652955,-8086748.018981613,300.93630691095905,39.9
45280000,90559.9999264952,-8085815.667419113,300.5770445603031,39.9
45285000,90569.99992646086,-8089561.448669113,299.8768933739401,39.9
45290000,90579.99992642652,-8088111.268981613,300.4061987811897,39.9
45295000,90589.99992639218,-8090662.979919113,300.5733557631612,39.9
45300000,90599.99992635784,-8086110.925231613,300.64443243442275,39.9
45305000,90609.9999263235,-8086005.901794113,299.8519479714436,39.9
45310000,90619.99992628915,-8089140.448669113,300.61566809750553,39.9
45315000,90629.99992625481,-8087035.175231613,300.5905148007458,39.9
45320000,90639.99992622047,-8088381.589294113,300.84945418185566,39.9
45325000,90649.99992618612,-8081969.776794113,299.7347239507783,39.9
45330000,90659.99992615178,-8085883.120544113,300.6651160609259,39.9
45335000,90669.99992611744,-8088161.315856613,299.9974212195712,39.9
45340000,90679.9999260831,-8090479.878356613,300.3637126199188,39.9
45345000,90689.99992604875,-8085152.261169113,300.2555095592693,39.9
45350000,90699.99992601441,-8088776.612731613,300.3662406122497,39.9
45355000,90709.99992598007,-8086919.456481613,300.01639406769726,39.9
45360000,90719.99992594573,-8088082.948669113,299.8594323651181,39.9
45365000,90729.99992591138,-8089767.940856613,300.08954206736655,39.9
45370000,90739.99992587704,-8089107.659606613,301.1975014796276,39.9
45375000,90749.9999258427,-8086994.073669113,300.4402283349803,39.9
45380000,90759.99992580836,-8084974.604919113,300.45565039430545,39.9
45385000,90769.99992577401,-8088374.276794113,300.762842430975,39.9
45390000,90779.99992573967,-8088374.464294113,300.1747479086123,39.9
45395000,90789.99992570533,-8088594.487731613,300.4331308680417,39.9
45400000,90799.99992567099,-8081860.409606613,300.40146195723327,39.9
45405000,90809.99992563664,-8082299.354919113,300.03472302673504,39.9
45410000,90819.9999256023,-8090725.651794113,300.64388815955726,39.9
45415000,90829.99992556796,-8088264.003356613,299.7191978902703,39.9
45420000,90839.99992553362,-8084079.518981613,300.16232033502746,39.9
45425000,90849.99992549927,-8089639.761169113,301.413831894243,39.9
45430000,90859.99992546493,-8084101.097106613,300.12374532056884,39.9
45435000,90869.99992543059,-8083008.706481613,300.6373696316772,39.9
45440000,90879.99992539625,-8086202.917419113,300.1286229973593,39.9
45445000,90889.9999253619,-8081834.792419113,300.78705933328445,39.9
45450000,90899.99992532756,-8084598.862731613,300.1663513271404,39.9
45455000,90909.99992529322,-8087458.815856613,300.23096848871387,39.9
45460000,90919.99992525888,-8088222.933044113,300.4991206513698,39.9
45465000,90929.99992522453,-8088327.151794113,300.25305988821697,39.9
45470000,90939.99992519019,-8089365.847106613,300.75930074950344,39.9
45475000,90949.99992515585,-8083488.448669113,300.5756534567043,39.9
45480000,90959.9999251215,-8084776.448669113,299.95856430831765,39.9
45485000,90969.99992508716,-8086845.667419113,300.7811771176556,39.9
45490000,90979.99992505282,-8086119.714294113,300.18188538325575,39.9
45495000,90989.99992501848,-8087388.456481613,300.66483156797227,39.9
45500000,90999.99992498413,-8089273.143981613,300.4119576049966,39.9
45505000,91009.99992494979,-8088846.011169113,301.29160570976495,39.9
45510000,91019.99992491545,-8087058.073669113,299.7310994713951,39.9
45515000,91029.99992488111,-8088842.237731613,301.0024817449872,39.9
45520000,91039.99992484676,-8088557.206481613,299.4802204814465,39.9
45525000,91049.99992481242,-8088292.167419113,300.56667282572175,39.9
45530000,91059.99992477808,-8085710.190856613,300.5125193515638,39.9
45535000,91069.99992474374,-8087203.636169113,300.38002944228623,39.9
45540000,91079.9999247094,-8085981.909606613,299.8651394488801,39.9
45545000,91089.99992467505,-8083879.901794113,300.5908672714899,39.9
45550000,91099.99992464071,-8087223.456481613,300.14179819023906,39.9
45555000,91109.99992460637,-8083459.573669113,300.3482590005608,39.9
45560000,91119.99992457202,-8090798.753356613,300.19945253411504,39.9
45565000,91129.99992453768,-8081017.300231613,299.9177462026288,39.9
45570000,91139.99992450334,-8086405.995544113,299.9764199668622,39.9
45575000,91149.999924469,-8087429.675231613,300.1632439822599,39.9
45580000,91159.99992443465,-8086687.362731613,299.94821709916835,39.9
45585000,91169.99992440031,-8089692.831481613,300.0511217666184,39.9
45590000,91179.99992436597,-8088515.526794113,300.2921181644169,39.9
45595000,91189.99992433163,-8093623.433044113,300.00323771939895,39.9
45600000,91199.99992429728,-8084793.425231613,300.1662082606313,39.9
45605000,91209.99992426294,-8091321.534606613,300.5845973026775,39.9
45610000,91219.9999242286,-8085962.784606613,300.8192278636875,39.9
45615000,91229.99992419426,-8089395.081481613,299.83735496050656,39.9
45620000,91239.99992415991,-8085064.628356613,300.27409108406687,39.9
45625000,91249.99992412557,-8089124.878356613,300.5718511893621,39.9
45630000,91259.99992409123,-8089360.979919113,300.9045899301752,39.9
45635000,91269.99992405689,-8086763.667419113,299.98729516133346,39.9
45640000,91279.99992402254,-8083731.628356613,300.0429927602126,39.9
45645000,91289.9999239882,-8087905.597106613,300.3788758889181,39.9
45650000,91299.99992395386,-8085039.440856613,300.85568645936456,39.9
45655000,91309.99992391952,-8079230.526794113,300.43274025443077,39.9
45660000,91319.99992388517,-8083660.565856613,300.82774579388087,39.9
45665000,91329.99992385083,-8087276.393981613,299.7114770341186,39.9
45670000,91339.99992381649,-8085930.706481613,300.506293039101,39.9
45675000,91349.99992378215,-8082806.901794113,300.12710813324765,39.9
45680000,91359.9999237478,-8087547.456481613,300.80591921983273,39.9
45685000,91369.99992371346,-8084533.026794113,299.74987901067277,39.9
45690000,91379.99992367912,-8084917.003356613,300.42401635344305,39.9
45695000,91389.99992364478,-8082626.909606613,300.52328952164004,39.9
45700000,91399.99992361043,-8084505.753356613,300.3889109392042,39.9
45705000,91409.99992357609,-8088978.409606613,300.45255039143973,39.9
45710000,91419.99992354175,-8087912.604919113,300.4697828275528,39.9
45715000,91429.9999235074,-8090572.433044113,300.35236352174314,39.9
45720000,91439.99992347306,-8088638.018981613,299.9671888694863,39.9
45725000,91449.99992343872,-8086923.565856613,300.00292483749695,39.9
45730000,91459.99992340438,-8086284.409606613,301.275124247119,39.9
45735000,91469.99992337004,-8080359.284606613,300.64720206781476,39.9
45740000,91479.9999233357,-8084432.690856613,299.8278399888537,39.9
45745000,91489.99992330135,-8090335.292419113,300.5709043915723,39.9
45750000,91499.99992326701,-8087440.706481613,300.0240374584829,39.9
45755000,91509.99992323267,-8082831.440856613,299.80091596021737,39.9
45760000,91519.99992319832,-8087278.886169113,300.30345579970214,39.9
45765000,91529.99992316398,-8088128.323669113,299.1229139685207,39.9
45770000,91539.99992312964,-8089700.753356613,300.390977429223,39.9
45775000,91549.9999230953,-8088571.948669113,300.9784182700154,39.9
45780000,91559.99992306095,-8091393.440856613,299.4006959085152,39.9
45785000,91569.99992302661,-8085366.979919113,300.7742724076549,39.9
45790000,91579.99992299227,-8087184.651794113,300.19549164377224,39.9
45795000,91589.99992295793,-8086692.417419113,300.37076842918,39.9
45800000,91599.99992292358,-8088165.847106613,300.4379466395631,39.9
45805000,91609.99992288924,-8087593.612731613,299.90781150685683,39.9
45810000,91619.9999228549,-8091426.698669113,300.61980835007955,39.9
45815000,91629.99992282056,-8085477.245544113,300.4310760766264,39.9
45820000,91639.99992278621,-8087948.018981613,300.1377198738581,39.9
45825000,91649.99992275187,-8083938.401794113,299.3533605114495,39.9
45830000,91659.99992271753,-8087587.683044113,300.62872203723373,39.9
45835000,91669.99992268319,-8086672.886169113,300.0258583330749,39.9
45840000,91679.99992264884,-8082806.722106613,300.8842694872849,39.9
45845000,91689.9999226145,-8083371.143981613,299.97415846927936,39.9
45850000,91699.99992258016,-8087207.472106613,300.1975448142598,39.9
45855000,91709.99992254582,-8085895.683044113,300.3255119446153,39.9
45860000,91719.99992251147,-8082287.097106613,300.05608696351817,39.9
45865000,91729.99992247713,-8084084.065856613,299.55367841302836,39.9
45870000,91739.99992244279,-8084767.151794113,300.0608701528926,39.9
45875000,91749.99992240845,-8089882.558044113,300.68778763512444,39.9
45880000,91759.9999223741,-8083602.292419113,300.1477316453424,39.9
45885000,91769.99992233976,-8091743.643981613,300.4732426833833,39.9
45890000,91779.99992230542,-8081696.878356613,300.8205597002981,39.9
45895000,91789.99992227108,-8087926.065856613,299.67908877266393,39.9
45900000,91799.99992223673,-8084859.651794113,300.0899434317177,39.9
45905000,91809.99992220239,-8091602.276794113,301.1011641869546,39.9
45910000,91819.99992216805,-8081786.659606613,299.946948045057,39.9
45915000,91829.9999221337,-8085549.190856613,299.7097422788471,39.9
45920000,91839.99992209936,-8090292.440856613,300.0040422096018,39.9
45925000,91849.99992206502,-8087562.909606613,300.16767006797096,39.9
45930000,91859.99992203068,-8088218.636169113,300.5502773763,39.9
45935000,91869.99992199634,-8089695.300231613,300.2639803070579,39.9
45940000,91879.999921962,-8086820.690856613,301.0999939150981,39.9
45945000,91889.99992192765,-8081383.862731613,300.7989381551087,39.9
45950000,91899.99992189331,-8084048.222106613,300.27179668088706,39.9
45955000,91909.99992185897,-8083496.792419113,300.45536367618394,39.9
